id,read1,read2,name,output,trim_low_abundance_kmers,dna,protein,ksizes,scaled
C19_B003511_S271,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003511_S271/C19_B003511_S271_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003511_S271/C19_B003511_S271_R2_001.fastq.gz,C19_B003511_S271,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003511_S271.signature,True,true,true,"21,27,33,51",1000
C19_B003527_S187,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003527_S187/C19_B003527_S187_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003527_S187/C19_B003527_S187_R2_001.fastq.gz,C19_B003527_S187,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003527_S187.signature,True,true,true,"21,27,33,51",1000
C19_B003528_S67,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003528_S67/C19_B003528_S67_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003528_S67/C19_B003528_S67_R2_001.fastq.gz,C19_B003528_S67,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003528_S67.signature,True,true,true,"21,27,33,51",1000
C19_B003570_S151,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003570_S151/C19_B003570_S151_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003570_S151/C19_B003570_S151_R2_001.fastq.gz,C19_B003570_S151,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003570_S151.signature,True,true,true,"21,27,33,51",1000
C19_B003573_S235,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003573_S235/C19_B003573_S235_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003573_S235/C19_B003573_S235_R2_001.fastq.gz,C19_B003573_S235,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003573_S235.signature,True,true,true,"21,27,33,51",1000
C19_B003586_S55,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003586_S55/C19_B003586_S55_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003586_S55/C19_B003586_S55_R2_001.fastq.gz,C19_B003586_S55,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003586_S55.signature,True,true,true,"21,27,33,51",1000
C19_B003588_S103,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003588_S103/C19_B003588_S103_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C19_B003588_S103/C19_B003588_S103_R2_001.fastq.gz,C19_B003588_S103,s3://olgabot-maca/lung_cancer/sourmash_v4/C19_B003588_S103.signature,True,true,true,"21,27,33,51",1000
C1_B000419_S73,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B000419_S73/C1_B000419_S73_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B000419_S73/C1_B000419_S73_R2_001.fastq.gz,C1_B000419_S73,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B000419_S73.signature,True,true,true,"21,27,33,51",1000
C1_B000420_S121,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B000420_S121/C1_B000420_S121_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B000420_S121/C1_B000420_S121_R2_001.fastq.gz,C1_B000420_S121,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B000420_S121.signature,True,true,true,"21,27,33,51",1000
C1_B002073_S205,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002073_S205/C1_B002073_S205_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002073_S205/C1_B002073_S205_R2_001.fastq.gz,C1_B002073_S205,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B002073_S205.signature,True,true,true,"21,27,33,51",1000
C1_B002078_S241,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002078_S241/C1_B002078_S241_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002078_S241/C1_B002078_S241_R2_001.fastq.gz,C1_B002078_S241,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B002078_S241.signature,True,true,true,"21,27,33,51",1000
C1_B002095_S157,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002095_S157/C1_B002095_S157_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002095_S157/C1_B002095_S157_R2_001.fastq.gz,C1_B002095_S157,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B002095_S157.signature,True,true,true,"21,27,33,51",1000
C1_B002097_S289,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002097_S289/C1_B002097_S289_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B002097_S289/C1_B002097_S289_R2_001.fastq.gz,C1_B002097_S289,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B002097_S289.signature,True,true,true,"21,27,33,51",1000
C1_B003125_S1,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003125_S1/C1_B003125_S1_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003125_S1/C1_B003125_S1_R2_001.fastq.gz,C1_B003125_S1,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003125_S1.signature,True,true,true,"21,27,33,51",1000
C1_B003511_S253,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003511_S253/C1_B003511_S253_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003511_S253/C1_B003511_S253_R2_001.fastq.gz,C1_B003511_S253,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003511_S253.signature,True,true,true,"21,27,33,51",1000
C1_B003527_S169,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003527_S169/C1_B003527_S169_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003527_S169/C1_B003527_S169_R2_001.fastq.gz,C1_B003527_S169,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003527_S169.signature,True,true,true,"21,27,33,51",1000
C1_B003528_S49,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003528_S49/C1_B003528_S49_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003528_S49/C1_B003528_S49_R2_001.fastq.gz,C1_B003528_S49,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003528_S49.signature,True,true,true,"21,27,33,51",1000
C1_B003570_S133,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003570_S133/C1_B003570_S133_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003570_S133/C1_B003570_S133_R2_001.fastq.gz,C1_B003570_S133,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003570_S133.signature,True,true,true,"21,27,33,51",1000
C1_B003573_S217,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003573_S217/C1_B003573_S217_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003573_S217/C1_B003573_S217_R2_001.fastq.gz,C1_B003573_S217,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003573_S217.signature,True,true,true,"21,27,33,51",1000
C1_B003586_S37,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003586_S37/C1_B003586_S37_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003586_S37/C1_B003586_S37_R2_001.fastq.gz,C1_B003586_S37,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003586_S37.signature,True,true,true,"21,27,33,51",1000
C1_B003588_S85,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003588_S85/C1_B003588_S85_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C1_B003588_S85/C1_B003588_S85_R2_001.fastq.gz,C1_B003588_S85,s3://olgabot-maca/lung_cancer/sourmash_v4/C1_B003588_S85.signature,True,true,true,"21,27,33,51",1000
C20_B000419_S92,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B000419_S92/C20_B000419_S92_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B000419_S92/C20_B000419_S92_R2_001.fastq.gz,C20_B000419_S92,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B000419_S92.signature,True,true,true,"21,27,33,51",1000
C20_B000420_S140,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B000420_S140/C20_B000420_S140_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B000420_S140/C20_B000420_S140_R2_001.fastq.gz,C20_B000420_S140,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B000420_S140.signature,True,true,true,"21,27,33,51",1000
C20_B002073_S224,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002073_S224/C20_B002073_S224_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002073_S224/C20_B002073_S224_R2_001.fastq.gz,C20_B002073_S224,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B002073_S224.signature,True,true,true,"21,27,33,51",1000
C20_B002078_S260,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002078_S260/C20_B002078_S260_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002078_S260/C20_B002078_S260_R2_001.fastq.gz,C20_B002078_S260,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B002078_S260.signature,True,true,true,"21,27,33,51",1000
C20_B002095_S176,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002095_S176/C20_B002095_S176_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002095_S176/C20_B002095_S176_R2_001.fastq.gz,C20_B002095_S176,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B002095_S176.signature,True,true,true,"21,27,33,51",1000
C20_B002097_S8,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002097_S8/C20_B002097_S8_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B002097_S8/C20_B002097_S8_R2_001.fastq.gz,C20_B002097_S8,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B002097_S8.signature,True,true,true,"21,27,33,51",1000
C20_B003125_S20,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003125_S20/C20_B003125_S20_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003125_S20/C20_B003125_S20_R2_001.fastq.gz,C20_B003125_S20,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003125_S20.signature,True,true,true,"21,27,33,51",1000
C20_B003511_S272,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003511_S272/C20_B003511_S272_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003511_S272/C20_B003511_S272_R2_001.fastq.gz,C20_B003511_S272,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003511_S272.signature,True,true,true,"21,27,33,51",1000
C20_B003527_S188,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003527_S188/C20_B003527_S188_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003527_S188/C20_B003527_S188_R2_001.fastq.gz,C20_B003527_S188,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003527_S188.signature,True,true,true,"21,27,33,51",1000
C20_B003528_S68,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003528_S68/C20_B003528_S68_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003528_S68/C20_B003528_S68_R2_001.fastq.gz,C20_B003528_S68,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003528_S68.signature,True,true,true,"21,27,33,51",1000
C20_B003570_S152,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003570_S152/C20_B003570_S152_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003570_S152/C20_B003570_S152_R2_001.fastq.gz,C20_B003570_S152,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003570_S152.signature,True,true,true,"21,27,33,51",1000
C20_B003573_S236,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003573_S236/C20_B003573_S236_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003573_S236/C20_B003573_S236_R2_001.fastq.gz,C20_B003573_S236,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003573_S236.signature,True,true,true,"21,27,33,51",1000
C20_B003586_S56,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003586_S56/C20_B003586_S56_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003586_S56/C20_B003586_S56_R2_001.fastq.gz,C20_B003586_S56,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003586_S56.signature,True,true,true,"21,27,33,51",1000
C20_B003588_S104,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003588_S104/C20_B003588_S104_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C20_B003588_S104/C20_B003588_S104_R2_001.fastq.gz,C20_B003588_S104,s3://olgabot-maca/lung_cancer/sourmash_v4/C20_B003588_S104.signature,True,true,true,"21,27,33,51",1000
C21_B000419_S93,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B000419_S93/C21_B000419_S93_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B000419_S93/C21_B000419_S93_R2_001.fastq.gz,C21_B000419_S93,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B000419_S93.signature,True,true,true,"21,27,33,51",1000
C21_B000420_S141,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B000420_S141/C21_B000420_S141_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B000420_S141/C21_B000420_S141_R2_001.fastq.gz,C21_B000420_S141,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B000420_S141.signature,True,true,true,"21,27,33,51",1000
C21_B002073_S225,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002073_S225/C21_B002073_S225_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002073_S225/C21_B002073_S225_R2_001.fastq.gz,C21_B002073_S225,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B002073_S225.signature,True,true,true,"21,27,33,51",1000
C21_B002078_S261,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002078_S261/C21_B002078_S261_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002078_S261/C21_B002078_S261_R2_001.fastq.gz,C21_B002078_S261,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B002078_S261.signature,True,true,true,"21,27,33,51",1000
C21_B002095_S177,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002095_S177/C21_B002095_S177_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002095_S177/C21_B002095_S177_R2_001.fastq.gz,C21_B002095_S177,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B002095_S177.signature,True,true,true,"21,27,33,51",1000
C21_B002097_S9,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002097_S9/C21_B002097_S9_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B002097_S9/C21_B002097_S9_R2_001.fastq.gz,C21_B002097_S9,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B002097_S9.signature,True,true,true,"21,27,33,51",1000
C21_B003125_S21,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003125_S21/C21_B003125_S21_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003125_S21/C21_B003125_S21_R2_001.fastq.gz,C21_B003125_S21,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003125_S21.signature,True,true,true,"21,27,33,51",1000
C21_B003511_S273,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003511_S273/C21_B003511_S273_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003511_S273/C21_B003511_S273_R2_001.fastq.gz,C21_B003511_S273,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003511_S273.signature,True,true,true,"21,27,33,51",1000
C21_B003527_S189,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003527_S189/C21_B003527_S189_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003527_S189/C21_B003527_S189_R2_001.fastq.gz,C21_B003527_S189,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003527_S189.signature,True,true,true,"21,27,33,51",1000
C21_B003528_S69,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003528_S69/C21_B003528_S69_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003528_S69/C21_B003528_S69_R2_001.fastq.gz,C21_B003528_S69,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003528_S69.signature,True,true,true,"21,27,33,51",1000
C21_B003570_S153,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003570_S153/C21_B003570_S153_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003570_S153/C21_B003570_S153_R2_001.fastq.gz,C21_B003570_S153,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003570_S153.signature,True,true,true,"21,27,33,51",1000
C21_B003573_S237,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003573_S237/C21_B003573_S237_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003573_S237/C21_B003573_S237_R2_001.fastq.gz,C21_B003573_S237,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003573_S237.signature,True,true,true,"21,27,33,51",1000
C21_B003586_S57,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003586_S57/C21_B003586_S57_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003586_S57/C21_B003586_S57_R2_001.fastq.gz,C21_B003586_S57,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003586_S57.signature,True,true,true,"21,27,33,51",1000
C21_B003588_S105,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003588_S105/C21_B003588_S105_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C21_B003588_S105/C21_B003588_S105_R2_001.fastq.gz,C21_B003588_S105,s3://olgabot-maca/lung_cancer/sourmash_v4/C21_B003588_S105.signature,True,true,true,"21,27,33,51",1000
C22_B000419_S94,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B000419_S94/C22_B000419_S94_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B000419_S94/C22_B000419_S94_R2_001.fastq.gz,C22_B000419_S94,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B000419_S94.signature,True,true,true,"21,27,33,51",1000
C22_B000420_S142,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B000420_S142/C22_B000420_S142_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B000420_S142/C22_B000420_S142_R2_001.fastq.gz,C22_B000420_S142,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B000420_S142.signature,True,true,true,"21,27,33,51",1000
C22_B002073_S226,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002073_S226/C22_B002073_S226_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002073_S226/C22_B002073_S226_R2_001.fastq.gz,C22_B002073_S226,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B002073_S226.signature,True,true,true,"21,27,33,51",1000
C22_B002078_S262,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002078_S262/C22_B002078_S262_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002078_S262/C22_B002078_S262_R2_001.fastq.gz,C22_B002078_S262,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B002078_S262.signature,True,true,true,"21,27,33,51",1000
C22_B002095_S178,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002095_S178/C22_B002095_S178_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002095_S178/C22_B002095_S178_R2_001.fastq.gz,C22_B002095_S178,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B002095_S178.signature,True,true,true,"21,27,33,51",1000
C22_B002097_S10,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002097_S10/C22_B002097_S10_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B002097_S10/C22_B002097_S10_R2_001.fastq.gz,C22_B002097_S10,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B002097_S10.signature,True,true,true,"21,27,33,51",1000
C22_B003125_S22,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003125_S22/C22_B003125_S22_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003125_S22/C22_B003125_S22_R2_001.fastq.gz,C22_B003125_S22,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003125_S22.signature,True,true,true,"21,27,33,51",1000
C22_B003511_S274,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003511_S274/C22_B003511_S274_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003511_S274/C22_B003511_S274_R2_001.fastq.gz,C22_B003511_S274,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003511_S274.signature,True,true,true,"21,27,33,51",1000
C22_B003527_S190,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003527_S190/C22_B003527_S190_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003527_S190/C22_B003527_S190_R2_001.fastq.gz,C22_B003527_S190,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003527_S190.signature,True,true,true,"21,27,33,51",1000
C22_B003528_S70,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003528_S70/C22_B003528_S70_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003528_S70/C22_B003528_S70_R2_001.fastq.gz,C22_B003528_S70,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003528_S70.signature,True,true,true,"21,27,33,51",1000
C22_B003570_S154,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003570_S154/C22_B003570_S154_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003570_S154/C22_B003570_S154_R2_001.fastq.gz,C22_B003570_S154,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003570_S154.signature,True,true,true,"21,27,33,51",1000
